"Título de trazado: 1. table nursery. 05/05/22"
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensidad, lux (LGR S/N: 21258716, SEN S/N: 21258716)","Acoplador adjunto (LGR S/N: 21258716)","Host conectado (LGR S/N: 21258716)","Acoplador separado (LGR S/N: 21258716)","Parado (LGR S/N: 21258716)","Final de archivo (LGR S/N: 21258716)"
7542,06/26/22 09:50:00 PM,22.238,0.0,,,,,
7543,06/26/22 10:00:00 PM,22.238,0.0,,,,,
7544,06/26/22 10:10:00 PM,22.238,0.0,,,,,
7545,06/26/22 10:20:00 PM,22.238,0.0,,,,,
7546,06/26/22 10:30:00 PM,22.238,0.0,,,,,
7547,06/26/22 10:40:00 PM,22.238,0.0,,,,,
7548,06/26/22 10:50:00 PM,22.238,0.0,,,,,
7549,06/26/22 11:00:00 PM,22.333,0.0,,,,,
7550,06/26/22 11:10:00 PM,22.333,0.0,,,,,
7551,06/26/22 11:20:00 PM,22.238,0.0,,,,,
7552,06/26/22 11:30:00 PM,22.238,0.0,,,,,
7553,06/26/22 11:40:00 PM,22.238,0.0,,,,,
7554,06/26/22 11:50:00 PM,22.238,0.0,,,,,
7555,06/27/22 12:00:00 AM,22.238,0.0,,,,,
7556,06/27/22 12:10:00 AM,22.238,0.0,,,,,
7557,06/27/22 12:20:00 AM,22.238,0.0,,,,,
7558,06/27/22 12:30:00 AM,22.238,0.0,,,,,
7559,06/27/22 12:40:00 AM,22.238,0.0,,,,,
7560,06/27/22 12:50:00 AM,22.238,0.0,,,,,
7561,06/27/22 01:00:00 AM,22.238,0.0,,,,,
7562,06/27/22 01:10:00 AM,22.238,0.0,,,,,
7563,06/27/22 01:20:00 AM,22.238,0.0,,,,,
7564,06/27/22 01:30:00 AM,22.238,0.0,,,,,
7565,06/27/22 01:40:00 AM,22.142,0.0,,,,,
7566,06/27/22 01:50:00 AM,22.142,0.0,,,,,
7567,06/27/22 02:00:00 AM,22.142,0.0,,,,,
7568,06/27/22 02:10:00 AM,22.142,0.0,,,,,
7569,06/27/22 02:20:00 AM,22.142,0.0,,,,,
7570,06/27/22 02:30:00 AM,22.142,0.0,,,,,
7571,06/27/22 02:40:00 AM,22.142,0.0,,,,,
7572,06/27/22 02:50:00 AM,22.142,0.0,,,,,
7573,06/27/22 03:00:00 AM,22.142,0.0,,,,,
7574,06/27/22 03:10:00 AM,22.142,0.0,,,,,
7575,06/27/22 03:20:00 AM,22.142,0.0,,,,,
7576,06/27/22 03:30:00 AM,22.142,0.0,,,,,
7577,06/27/22 03:40:00 AM,22.142,0.0,,,,,
7578,06/27/22 03:50:00 AM,22.142,0.0,,,,,
7579,06/27/22 04:00:00 AM,22.046,0.0,,,,,
7580,06/27/22 04:10:00 AM,22.046,0.0,,,,,
7581,06/27/22 04:20:00 AM,22.046,0.0,,,,,
7582,06/27/22 04:30:00 AM,22.046,0.0,,,,,
7583,06/27/22 04:40:00 AM,22.142,0.0,,,,,
7584,06/27/22 04:50:00 AM,22.142,0.0,,,,,
7585,06/27/22 05:00:00 AM,22.046,0.0,,,,,
7586,06/27/22 05:10:00 AM,22.046,0.0,,,,,
7587,06/27/22 05:20:00 AM,22.046,0.0,,,,,
7588,06/27/22 05:30:00 AM,22.046,0.0,,,,,
7589,06/27/22 05:40:00 AM,22.046,0.0,,,,,
7590,06/27/22 05:50:00 AM,22.046,0.0,,,,,
7591,06/27/22 06:00:00 AM,22.046,0.0,,,,,
7592,06/27/22 06:10:00 AM,22.046,0.0,,,,,
7593,06/27/22 06:20:00 AM,22.046,0.0,,,,,
7594,06/27/22 06:30:00 AM,22.046,0.0,,,,,
7595,06/27/22 06:40:00 AM,22.046,21.5,,,,,
7596,06/27/22 06:50:00 AM,22.046,43.1,,,,,
7597,06/27/22 07:00:00 AM,22.046,86.1,,,,,
7598,06/27/22 07:10:00 AM,22.046,96.9,,,,,
7599,06/27/22 07:20:00 AM,22.046,549.0,,,,,
7600,06/27/22 07:30:00 AM,22.046,129.2,,,,,
7601,06/27/22 07:40:00 AM,22.142,139.9,,,,,
7602,06/27/22 07:50:00 AM,22.142,86.1,,,,,
7603,06/27/22 08:00:00 AM,22.142,290.6,,,,,
7604,06/27/22 08:10:00 AM,22.142,409.0,,,,,
7605,06/27/22 08:20:00 AM,22.238,279.9,,,,,
7606,06/27/22 08:30:00 AM,22.333,290.6,,,,,
7607,06/27/22 08:40:00 AM,22.333,516.7,,,,,
7608,06/27/22 08:50:00 AM,22.429,1216.3,,,,,
7609,06/27/22 09:00:00 AM,22.429,2669.5,,,,,
7610,06/27/22 09:10:00 AM,22.333,172.2,,,,,
7611,06/27/22 09:20:00 AM,22.333,344.4,,,,,
7612,06/27/22 09:30:00 AM,22.333,1022.6,,,,,
7613,06/27/22 09:40:00 AM,22.429,1550.0,,,,,
7614,06/27/22 09:50:00 AM,22.333,710.4,,,,,
7615,06/27/22 10:00:00 AM,22.333,2411.1,,,,,
7616,06/27/22 10:10:00 AM,22.429,366.0,,,,,
7617,06/27/22 10:20:00 AM,22.429,258.3,,,,,
7618,06/27/22 10:30:00 AM,22.429,355.2,,,,,
7619,06/27/22 10:40:00 AM,22.429,538.2,,,,,
7620,06/27/22 10:50:00 AM,22.429,441.3,,,,,
7621,06/27/22 11:00:00 AM,22.429,452.1,,,,,
7622,06/27/22 11:10:00 AM,22.525,990.3,,,,,
7623,06/27/22 11:20:00 AM,22.525,4133.4,,,,,
7624,06/27/22 11:30:00 AM,22.429,581.3,,,,,
7625,06/27/22 11:40:00 AM,22.525,505.9,,,,,
7626,06/27/22 11:50:00 AM,22.525,742.7,,,,,
7627,06/27/22 12:00:00 PM,22.429,2755.6,,,,,
7628,06/27/22 12:10:00 PM,22.525,592.0,,,,,
7629,06/27/22 12:20:00 PM,22.525,839.6,,,,,
7630,06/27/22 12:30:00 PM,22.525,828.8,,,,,
7631,06/27/22 12:40:00 PM,22.621,538.2,,,,,
7632,06/27/22 12:50:00 PM,22.621,8611.2,,,,,
7633,06/27/22 01:00:00 PM,22.621,505.9,,,,,
7634,06/27/22 01:10:00 PM,22.621,570.5,,,,,
7635,06/27/22 01:20:00 PM,22.621,645.8,,,,,
7636,06/27/22 01:30:00 PM,22.621,290.6,,,,,
7637,06/27/22 01:40:00 PM,22.525,204.5,,,,,
7638,06/27/22 01:50:00 PM,22.525,301.4,,,,,
7639,06/27/22 02:00:00 PM,22.525,1636.1,,,,,
7640,06/27/22 02:10:00 PM,22.525,656.6,,,,,
7641,06/27/22 02:20:00 PM,22.525,333.7,,,,,
7642,06/27/22 02:30:00 PM,22.429,721.2,,,,,
7643,06/27/22 02:40:00 PM,22.429,441.3,,,,,
7644,06/27/22 02:50:00 PM,22.429,409.0,,,,,
7645,06/27/22 03:00:00 PM,22.429,226.0,,,,,
7646,06/27/22 03:10:00 PM,22.429,775.0,,,,,
7647,06/27/22 03:20:00 PM,22.429,344.4,,,,,
7648,06/27/22 03:30:00 PM,22.429,495.1,,,,,
7649,06/27/22 03:40:00 PM,22.429,118.4,,,,,
7650,06/27/22 03:50:00 PM,22.429,419.8,,,,,
7651,06/27/22 04:00:00 PM,22.429,290.6,,,,,
7652,06/27/22 04:10:00 PM,22.429,516.7,,,,,
7653,06/27/22 04:20:00 PM,22.525,419.8,,,,,
7654,06/27/22 04:30:00 PM,22.525,269.1,,,,,
7655,06/27/22 04:40:00 PM,22.429,193.8,,,,,
7656,06/27/22 04:50:00 PM,22.429,678.1,,,,,
7657,06/27/22 05:00:00 PM,22.429,118.4,,,,,
7658,06/27/22 05:10:00 PM,22.429,96.9,,,,,
7659,06/27/22 05:20:00 PM,22.429,96.9,,,,,
7660,06/27/22 05:30:00 PM,22.429,86.1,,,,,
7661,06/27/22 05:40:00 PM,22.429,21.5,,,,,
7662,06/27/22 05:50:00 PM,22.429,0.0,,,,,
7663,06/27/22 06:00:00 PM,22.429,53.8,,,,,
7664,06/27/22 06:10:00 PM,22.429,0.0,,,,,
7665,06/27/22 06:20:00 PM,22.429,0.0,,,,,
7666,06/27/22 06:30:00 PM,22.429,0.0,,,,,
7667,06/27/22 06:40:00 PM,22.429,0.0,,,,,
7668,06/27/22 06:50:00 PM,22.429,0.0,,,,,
7669,06/27/22 07:00:00 PM,22.429,0.0,,,,,
7670,06/27/22 07:10:00 PM,22.429,0.0,,,,,
7671,06/27/22 07:20:00 PM,22.429,0.0,,,,,
7672,06/27/22 07:30:00 PM,22.429,0.0,,,,,
7673,06/27/22 07:40:00 PM,22.333,0.0,,,,,
7674,06/27/22 07:50:00 PM,22.429,0.0,,,,,
7675,06/27/22 08:00:00 PM,22.333,0.0,,,,,
7676,06/27/22 08:10:00 PM,22.333,0.0,,,,,
7677,06/27/22 08:20:00 PM,22.333,0.0,,,,,
7678,06/27/22 08:30:00 PM,22.333,0.0,,,,,
7679,06/27/22 08:40:00 PM,22.333,0.0,,,,,
7680,06/27/22 08:50:00 PM,22.333,0.0,,,,,
7681,06/27/22 09:00:00 PM,22.333,0.0,,,,,
7682,06/27/22 09:10:00 PM,22.333,0.0,,,,,
7683,06/27/22 09:20:00 PM,22.333,0.0,,,,,
7684,06/27/22 09:30:00 PM,22.333,0.0,,,,,
7685,06/27/22 09:40:00 PM,22.333,0.0,,,,,
7686,06/27/22 09:50:00 PM,22.333,0.0,,,,,
7687,06/27/22 10:00:00 PM,22.238,0.0,,,,,
7688,06/27/22 10:10:00 PM,22.238,0.0,,,,,
7689,06/27/22 10:20:00 PM,22.238,0.0,,,,,
7690,06/27/22 10:30:00 PM,22.238,0.0,,,,,
7691,06/27/22 10:40:00 PM,22.238,0.0,,,,,
7692,06/27/22 10:50:00 PM,22.238,0.0,,,,,
7693,06/27/22 11:00:00 PM,22.238,0.0,,,,,
7694,06/27/22 11:10:00 PM,22.238,0.0,,,,,
7695,06/27/22 11:20:00 PM,22.238,0.0,,,,,
7696,06/27/22 11:30:00 PM,22.238,0.0,,,,,
7697,06/27/22 11:40:00 PM,22.238,0.0,,,,,
7698,06/27/22 11:50:00 PM,22.238,0.0,,,,,
7699,06/28/22 12:00:00 AM,22.238,0.0,,,,,
7700,06/28/22 12:10:00 AM,22.238,0.0,,,,,
7701,06/28/22 12:20:00 AM,22.238,0.0,,,,,
7702,06/28/22 12:30:00 AM,22.238,0.0,,,,,
7703,06/28/22 12:40:00 AM,22.238,0.0,,,,,
7704,06/28/22 12:50:00 AM,22.238,0.0,,,,,
7705,06/28/22 01:00:00 AM,22.238,0.0,,,,,
7706,06/28/22 01:10:00 AM,22.238,0.0,,,,,
7707,06/28/22 01:20:00 AM,22.142,0.0,,,,,
7708,06/28/22 01:30:00 AM,22.142,0.0,,,,,
7709,06/28/22 01:40:00 AM,22.142,0.0,,,,,
7710,06/28/22 01:50:00 AM,22.142,0.0,,,,,
7711,06/28/22 02:00:00 AM,22.142,0.0,,,,,
7712,06/28/22 02:10:00 AM,22.142,0.0,,,,,
7713,06/28/22 02:20:00 AM,22.142,0.0,,,,,
7714,06/28/22 02:30:00 AM,22.142,0.0,,,,,
7715,06/28/22 02:40:00 AM,22.046,0.0,,,,,
7716,06/28/22 02:50:00 AM,22.046,0.0,,,,,
7717,06/28/22 03:00:00 AM,22.142,0.0,,,,,
7718,06/28/22 03:10:00 AM,22.046,0.0,,,,,
7719,06/28/22 03:20:00 AM,22.046,0.0,,,,,
7720,06/28/22 03:30:00 AM,22.046,0.0,,,,,
7721,06/28/22 03:40:00 AM,22.046,0.0,,,,,
7722,06/28/22 03:50:00 AM,22.046,0.0,,,,,
7723,06/28/22 04:00:00 AM,22.046,0.0,,,,,
7724,06/28/22 04:10:00 AM,22.046,0.0,,,,,
7725,06/28/22 04:20:00 AM,22.046,0.0,,,,,
7726,06/28/22 04:30:00 AM,22.046,0.0,,,,,
7727,06/28/22 04:40:00 AM,22.046,0.0,,,,,
7728,06/28/22 04:50:00 AM,22.046,0.0,,,,,
7729,06/28/22 05:00:00 AM,22.046,0.0,,,,,
7730,06/28/22 05:10:00 AM,22.046,0.0,,,,,
7731,06/28/22 05:20:00 AM,22.046,0.0,,,,,
7732,06/28/22 05:30:00 AM,22.046,0.0,,,,,
7733,06/28/22 05:40:00 AM,22.046,0.0,,,,,
7734,06/28/22 05:50:00 AM,22.046,0.0,,,,,
7735,06/28/22 06:00:00 AM,22.046,0.0,,,,,
7736,06/28/22 06:10:00 AM,22.046,0.0,,,,,
7737,06/28/22 06:20:00 AM,22.046,43.1,,,,,
7738,06/28/22 06:30:00 AM,22.046,0.0,,,,,
7739,06/28/22 06:40:00 AM,22.046,107.6,,,,,
7740,06/28/22 06:50:00 AM,22.046,32.3,,,,,
7741,06/28/22 07:00:00 AM,22.046,43.1,,,,,
7742,06/28/22 07:10:00 AM,22.046,43.1,,,,,
7743,06/28/22 07:20:00 AM,22.046,53.8,,,,,
7744,06/28/22 07:30:00 AM,22.046,312.2,,,,,
7745,06/28/22 07:40:00 AM,22.046,64.6,,,,,
7746,06/28/22 07:50:00 AM,22.046,32.3,,,,,
7747,06/28/22 08:00:00 AM,22.046,150.7,,,,,
7748,06/28/22 08:10:00 AM,22.046,129.2,,,,,
7749,06/28/22 08:20:00 AM,22.046,107.6,,,,,
7750,06/28/22 08:30:00 AM,22.142,1184.0,,,,,
7751,06/28/22 08:40:00 AM,22.142,1808.3,,,,,
7752,06/28/22 08:50:00 AM,22.238,968.8,,,,,
7753,06/28/22 09:00:00 AM,22.142,75.3,,,,,
7754,06/28/22 09:10:00 AM,22.333,861.1,,,,,
7755,06/28/22 09:20:00 AM,22.238,527.4,,,,,
7756,06/28/22 09:30:00 AM,22.333,549.0,,,,,
7757,06/28/22 09:40:00 AM,22.429,775.0,,,,,
7758,06/28/22 09:50:00 AM,22.333,301.4,,,,,
7759,06/28/22 10:00:00 AM,22.429,3272.2,,,,,
7760,06/28/22 10:10:00 AM,22.525,376.7,,,,,
7761,06/28/22 10:20:00 AM,22.525,710.4,,,,,
7762,06/28/22 10:30:00 AM,22.525,613.5,,,,,
7763,06/28/22 10:40:00 AM,22.621,1076.4,,,,,
7764,06/28/22 10:50:00 AM,22.621,1227.1,,,,,
7765,06/28/22 11:00:00 AM,22.621,936.5,,,,,
7766,06/28/22 11:10:00 AM,22.621,947.2,,,,,
7767,06/28/22 11:20:00 AM,22.621,710.4,,,,,
7768,06/28/22 11:30:00 AM,22.621,710.4,,,,,
7769,06/28/22 11:40:00 AM,22.621,592.0,,,,,
7770,06/28/22 11:50:00 AM,22.621,1636.1,,,,,
7771,06/28/22 12:00:00 PM,22.525,1313.2,,,,,
7772,06/28/22 12:10:00 PM,22.525,2927.8,,,,,
7773,06/28/22 12:20:00 PM,22.621,893.4,,,,,
7774,06/28/22 12:30:00 PM,22.621,4133.4,,,,,
7775,06/28/22 12:40:00 PM,22.621,2325.0,,,,,
7776,06/28/22 12:50:00 PM,22.621,753.5,,,,,
7777,06/28/22 01:00:00 PM,22.717,549.0,,,,,
7778,06/28/22 01:10:00 PM,22.525,785.8,,,,,
7779,06/28/22 01:20:00 PM,22.333,538.2,,,,,
7780,06/28/22 01:30:00 PM,22.525,484.4,,,,,
7781,06/28/22 01:40:00 PM,22.525,14466.8,,,,,
7782,06/28/22 01:50:00 PM,22.525,473.6,,,,,
7783,06/28/22 02:00:00 PM,22.525,527.4,,,,,
7784,06/28/22 02:10:00 PM,22.525,742.7,,,,,
7785,06/28/22 02:20:00 PM,22.717,7233.4,,,,,
7786,06/28/22 02:30:00 PM,22.621,1894.5,,,,,
7787,06/28/22 02:40:00 PM,22.621,9644.5,,,,,
7788,06/28/22 02:50:00 PM,22.717,236.8,,,,,
7789,06/28/22 03:00:00 PM,22.812,462.9,,,,,
7790,06/28/22 03:10:00 PM,22.717,2066.7,,,,,
7791,06/28/22 03:20:00 PM,22.812,355.2,,,,,
7792,06/28/22 03:30:00 PM,22.621,129.2,,,,,
7793,06/28/22 03:40:00 PM,22.621,2238.9,,,,,
7794,06/28/22 03:50:00 PM,22.525,505.9,,,,,
7795,06/28/22 04:00:00 PM,22.525,96.9,,,,,
7796,06/28/22 04:10:00 PM,22.429,914.9,,,,,
7797,06/28/22 04:20:00 PM,22.429,64.6,,,,,
7798,06/28/22 04:30:00 PM,22.429,183.0,,,,,
7799,06/28/22 04:40:00 PM,22.429,226.0,,,,,
7800,06/28/22 04:50:00 PM,22.429,86.1,,,,,
7801,06/28/22 05:00:00 PM,22.333,86.1,,,,,
7802,06/28/22 05:10:00 PM,22.333,21.5,,,,,
7803,06/28/22 05:20:00 PM,22.333,10.8,,,,,
7804,06/28/22 05:30:00 PM,22.333,53.8,,,,,
7805,06/28/22 05:40:00 PM,22.333,0.0,,,,,
7806,06/28/22 05:50:00 PM,22.238,0.0,,,,,
7807,06/28/22 06:00:00 PM,22.238,0.0,,,,,
7808,06/28/22 06:10:00 PM,22.238,0.0,,,,,
7809,06/28/22 06:20:00 PM,22.238,0.0,,,,,
7810,06/28/22 06:30:00 PM,22.142,0.0,,,,,
7811,06/28/22 06:40:00 PM,22.238,0.0,,,,,
7812,06/28/22 06:50:00 PM,22.238,0.0,,,,,
7813,06/28/22 07:00:00 PM,22.142,0.0,,,,,
7814,06/28/22 07:10:00 PM,22.142,0.0,,,,,
7815,06/28/22 07:20:00 PM,22.142,0.0,,,,,
7816,06/28/22 07:30:00 PM,22.142,0.0,,,,,
7817,06/28/22 07:40:00 PM,22.142,0.0,,,,,
7818,06/28/22 07:50:00 PM,22.142,0.0,,,,,
7819,06/28/22 08:00:00 PM,22.142,0.0,,,,,
7820,06/28/22 08:10:00 PM,22.142,0.0,,,,,
7821,06/28/22 08:20:00 PM,22.142,0.0,,,,,
7822,06/28/22 08:30:00 PM,22.142,0.0,,,,,
7823,06/28/22 08:40:00 PM,22.142,0.0,,,,,
7824,06/28/22 08:50:00 PM,22.142,0.0,,,,,
7825,06/28/22 09:00:00 PM,22.142,0.0,,,,,
7826,06/28/22 09:10:00 PM,22.142,0.0,,,,,
7827,06/28/22 09:20:00 PM,22.046,0.0,,,,,
7828,06/28/22 09:30:00 PM,22.046,0.0,,,,,
7829,06/28/22 09:40:00 PM,22.046,0.0,,,,,
7830,06/28/22 09:50:00 PM,22.046,0.0,,,,,
7831,06/28/22 10:00:00 PM,22.046,0.0,,,,,
7832,06/28/22 10:10:00 PM,22.142,0.0,,,,,
7833,06/28/22 10:20:00 PM,22.046,0.0,,,,,
7834,06/28/22 10:30:00 PM,22.142,0.0,,,,,
7835,06/28/22 10:40:00 PM,22.142,0.0,,,,,
7836,06/28/22 10:50:00 PM,22.046,0.0,,,,,
7837,06/28/22 11:00:00 PM,22.046,0.0,,,,,
7838,06/28/22 11:10:00 PM,22.046,0.0,,,,,
7839,06/28/22 11:20:00 PM,22.046,0.0,,,,,
7840,06/28/22 11:30:00 PM,22.142,0.0,,,,,
7841,06/28/22 11:40:00 PM,22.046,0.0,,,,,
7842,06/28/22 11:50:00 PM,22.046,0.0,,,,,
7843,06/29/22 12:00:00 AM,22.046,0.0,,,,,
7844,06/29/22 12:10:00 AM,22.046,0.0,,,,,
7845,06/29/22 12:20:00 AM,22.046,0.0,,,,,
7846,06/29/22 12:30:00 AM,22.046,0.0,,,,,
7847,06/29/22 12:40:00 AM,22.046,0.0,,,,,
7848,06/29/22 12:50:00 AM,22.046,0.0,,,,,
7849,06/29/22 01:00:00 AM,22.046,0.0,,,,,
7850,06/29/22 01:10:00 AM,22.046,0.0,,,,,
7851,06/29/22 01:20:00 AM,22.046,0.0,,,,,
7852,06/29/22 01:30:00 AM,22.046,0.0,,,,,
7853,06/29/22 01:40:00 AM,22.046,0.0,,,,,
7854,06/29/22 01:50:00 AM,22.046,0.0,,,,,
7855,06/29/22 02:00:00 AM,22.046,0.0,,,,,
7856,06/29/22 02:10:00 AM,22.046,0.0,,,,,
7857,06/29/22 02:20:00 AM,22.046,0.0,,,,,
7858,06/29/22 02:30:00 AM,22.046,0.0,,,,,
7859,06/29/22 02:40:00 AM,22.046,0.0,,,,,
7860,06/29/22 02:50:00 AM,22.046,0.0,,,,,
7861,06/29/22 03:00:00 AM,22.046,0.0,,,,,
7862,06/29/22 03:10:00 AM,22.046,0.0,,,,,
7863,06/29/22 03:20:00 AM,22.046,0.0,,,,,
7864,06/29/22 03:30:00 AM,22.046,0.0,,,,,
7865,06/29/22 03:40:00 AM,22.046,0.0,,,,,
7866,06/29/22 03:50:00 AM,22.046,0.0,,,,,
7867,06/29/22 04:00:00 AM,22.046,0.0,,,,,
7868,06/29/22 04:10:00 AM,22.046,0.0,,,,,
7869,06/29/22 04:20:00 AM,22.046,0.0,,,,,
7870,06/29/22 04:30:00 AM,22.046,0.0,,,,,
7871,06/29/22 04:40:00 AM,22.046,0.0,,,,,
7872,06/29/22 04:50:00 AM,22.046,0.0,,,,,
7873,06/29/22 05:00:00 AM,22.046,0.0,,,,,
7874,06/29/22 05:10:00 AM,22.046,0.0,,,,,
7875,06/29/22 05:20:00 AM,22.046,0.0,,,,,
7876,06/29/22 05:30:00 AM,22.046,0.0,,,,,
7877,06/29/22 05:40:00 AM,21.951,0.0,,,,,
7878,06/29/22 05:50:00 AM,21.951,0.0,,,,,
7879,06/29/22 06:00:00 AM,21.951,0.0,,,,,
7880,06/29/22 06:10:00 AM,21.951,10.8,,,,,
7881,06/29/22 06:20:00 AM,21.951,0.0,,,,,
7882,06/29/22 06:30:00 AM,21.951,0.0,,,,,
7883,06/29/22 06:40:00 AM,22.046,32.3,,,,,
7884,06/29/22 06:50:00 AM,22.046,301.4,,,,,
7885,06/29/22 07:00:00 AM,22.046,96.9,,,,,
7886,06/29/22 07:10:00 AM,22.046,32.3,,,,,
7887,06/29/22 07:20:00 AM,22.046,107.6,,,,,
7888,06/29/22 07:30:00 AM,22.046,301.4,,,,,
7889,06/29/22 07:40:00 AM,22.046,107.6,,,,,
7890,06/29/22 07:50:00 AM,22.046,172.2,,,,,
7891,06/29/22 08:00:00 AM,22.046,236.8,,,,,
7892,06/29/22 08:10:00 AM,22.046,96.9,,,,,
7893,06/29/22 08:20:00 AM,22.046,150.7,,,,,
7894,06/29/22 08:30:00 AM,22.142,1463.9,,,,,
7895,06/29/22 08:40:00 AM,22.142,958.0,,,,,
7896,06/29/22 08:50:00 AM,22.142,204.5,,,,,
7897,06/29/22 09:00:00 AM,22.142,409.0,,,,,
7898,06/29/22 09:10:00 AM,22.333,602.8,,,,,
7899,06/29/22 09:20:00 AM,22.429,656.6,,,,,
7900,06/29/22 09:30:00 AM,22.333,656.6,,,,,
7901,06/29/22 09:40:00 AM,22.333,452.1,,,,,
7902,06/29/22 09:50:00 AM,22.333,613.5,,,,,
7903,06/29/22 10:00:00 AM,22.333,764.2,,,,,
7904,06/29/22 10:10:00 AM,22.333,2669.5,,,,,
7905,06/29/22 10:20:00 AM,22.333,215.3,,,,,
7906,06/29/22 10:30:00 AM,22.238,398.3,,,,,
7907,06/29/22 10:40:00 AM,22.238,721.2,,,,,
7908,06/29/22 10:50:00 AM,22.238,3616.7,,,,,
7909,06/29/22 11:00:00 AM,22.333,419.8,,,,,
7910,06/29/22 11:10:00 AM,22.429,2927.8,,,,,
7911,06/29/22 11:20:00 AM,22.333,1463.9,,,,,
7912,06/29/22 11:30:00 AM,22.333,742.7,,,,,
7913,06/29/22 11:40:00 AM,22.333,505.9,,,,,
7914,06/29/22 11:50:00 AM,22.238,226.0,,,,,
7915,06/29/22 12:00:00 PM,22.238,549.0,,,,,
7916,06/29/22 12:10:00 PM,22.238,398.3,,,,,
7917,06/29/22 12:20:00 PM,22.238,1334.7,,,,,
7918,06/29/22 12:30:00 PM,22.238,1463.9,,,,,
7919,06/29/22 12:40:00 PM,22.238,592.0,,,,,
7920,06/29/22 12:50:00 PM,22.333,570.5,,,,,
7921,06/29/22 01:00:00 PM,22.333,1033.3,,,,,
7922,06/29/22 01:10:00 PM,22.333,871.9,,,,,
7923,06/29/22 01:20:00 PM,22.333,376.7,,,,,
7924,06/29/22 01:30:00 PM,22.333,871.9,,,,,
7925,06/29/22 01:40:00 PM,22.333,667.4,,,,,
7926,06/29/22 01:50:00 PM,22.333,839.6,,,,,
7927,06/29/22 02:00:00 PM,22.333,301.4,,,,,
7928,06/29/22 02:10:00 PM,22.333,258.3,,,,,
7929,06/29/22 02:20:00 PM,22.333,818.1,,,,,
7930,06/29/22 02:30:00 PM,22.333,409.0,,,,,
7931,06/29/22 02:40:00 PM,22.333,1087.2,,,,,
7932,06/29/22 02:50:00 PM,22.333,1001.0,,,,,
7933,06/29/22 03:00:00 PM,22.333,462.9,,,,,
7934,06/29/22 03:10:00 PM,22.333,462.9,,,,,
7935,06/29/22 03:20:00 PM,22.333,1463.9,,,,,
7936,06/29/22 03:30:00 PM,22.238,139.9,,,,,
7937,06/29/22 03:40:00 PM,22.238,86.1,,,,,
7938,06/29/22 03:50:00 PM,22.238,204.5,,,,,
7939,06/29/22 04:00:00 PM,22.238,452.1,,,,,
7940,06/29/22 04:10:00 PM,22.238,118.4,,,,,
7941,06/29/22 04:20:00 PM,22.238,1216.3,,,,,
7942,06/29/22 04:30:00 PM,22.238,43.1,,,,,
7943,06/29/22 04:40:00 PM,22.142,731.9,,,,,
7944,06/29/22 04:50:00 PM,22.142,75.3,,,,,
7945,06/29/22 05:00:00 PM,22.142,53.8,,,,,
7946,06/29/22 05:10:00 PM,22.142,172.2,,,,,
7947,06/29/22 05:20:00 PM,22.142,75.3,,,,,
7948,06/29/22 05:30:00 PM,22.142,10.8,,,,,
7949,06/29/22 05:40:00 PM,22.142,21.5,,,,,
7950,06/29/22 05:50:00 PM,22.142,21.5,,,,,
7951,06/29/22 06:00:00 PM,22.142,0.0,,,,,
7952,06/29/22 06:10:00 PM,22.142,0.0,,,,,
7953,06/29/22 06:20:00 PM,22.046,0.0,,,,,
7954,06/29/22 06:30:00 PM,22.046,0.0,,,,,
7955,06/29/22 06:40:00 PM,22.046,0.0,,,,,
7956,06/29/22 06:50:00 PM,22.046,0.0,,,,,
7957,06/29/22 07:00:00 PM,22.046,0.0,,,,,
7958,06/29/22 07:10:00 PM,22.046,0.0,,,,,
7959,06/29/22 07:20:00 PM,22.046,0.0,,,,,
7960,06/29/22 07:30:00 PM,22.046,0.0,,,,,
7961,06/29/22 07:40:00 PM,22.046,0.0,,,,,
7962,06/29/22 07:50:00 PM,22.046,0.0,,,,,
7963,06/29/22 08:00:00 PM,22.046,0.0,,,,,
7964,06/29/22 08:10:00 PM,22.046,0.0,,,,,
7965,06/29/22 08:20:00 PM,22.046,0.0,,,,,
7966,06/29/22 08:30:00 PM,22.046,0.0,,,,,
7967,06/29/22 08:40:00 PM,21.951,0.0,,,,,
7968,06/29/22 08:50:00 PM,21.951,0.0,,,,,
7969,06/29/22 09:00:00 PM,21.951,0.0,,,,,
7970,06/29/22 09:10:00 PM,21.951,0.0,,,,,
7971,06/29/22 09:20:00 PM,21.951,0.0,,,,,
7972,06/29/22 09:30:00 PM,21.951,0.0,,,,,
7973,06/29/22 09:40:00 PM,21.951,0.0,,,,,
7974,06/29/22 09:50:00 PM,21.951,0.0,,,,,
7975,06/29/22 10:00:00 PM,21.951,0.0,,,,,
7976,06/29/22 10:10:00 PM,21.951,0.0,,,,,
7977,06/29/22 10:20:00 PM,21.951,0.0,,,,,
7978,06/29/22 10:30:00 PM,21.951,0.0,,,,,
7979,06/29/22 10:40:00 PM,21.855,0.0,,,,,
7980,06/29/22 10:50:00 PM,21.855,0.0,,,,,
7981,06/29/22 11:00:00 PM,21.855,0.0,,,,,
7982,06/29/22 11:10:00 PM,21.855,0.0,,,,,
7983,06/29/22 11:20:00 PM,21.855,0.0,,,,,
7984,06/29/22 11:30:00 PM,21.855,0.0,,,,,
