"Plot Title: 2. rope nursery. 10/03/22"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensity, Lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Coupler Attached (LGR S/N: 21258717)","Host Connected (LGR S/N: 21258717)","Stopped (LGR S/N: 21258717)","End Of File (LGR S/N: 21258717)"
263,03/12/22 12:40:00 PM,28.456,15844.5,,,,
264,03/12/22 12:50:00 PM,28.456,18600.1,,,,
265,03/12/22 01:00:00 PM,28.655,35822.5,,,,
266,03/12/22 01:10:00 PM,28.655,33066.9,,,,
267,03/12/22 01:20:00 PM,28.655,26178.0,,,,
268,03/12/22 01:30:00 PM,28.754,28933.5,,,,
269,03/12/22 01:40:00 PM,28.655,38578.0,,,,
270,03/12/22 01:50:00 PM,28.754,28933.5,,,,
271,03/12/22 02:00:00 PM,27.961,5338.9,,,,
272,03/12/22 02:10:00 PM,27.764,3788.9,,,,
273,03/12/22 02:20:00 PM,27.862,4822.3,,,,
274,03/12/22 02:30:00 PM,27.764,2325.0,,,,
275,03/12/22 02:40:00 PM,27.764,2066.7,,,,
276,03/12/22 02:50:00 PM,27.862,2238.9,,,,
277,03/12/22 03:00:00 PM,27.764,1894.5,,,,
278,03/12/22 03:10:00 PM,27.862,1550.0,,,,
279,03/12/22 03:20:00 PM,27.764,731.9,,,,
280,03/12/22 03:30:00 PM,27.764,1463.9,,,,
281,03/12/22 03:40:00 PM,27.764,904.2,,,,
282,03/12/22 03:50:00 PM,27.764,904.2,,,,
283,03/12/22 04:00:00 PM,27.764,871.9,,,,
284,03/12/22 04:10:00 PM,27.764,796.5,,,,
285,03/12/22 04:20:00 PM,27.764,355.2,,,,
286,03/12/22 04:30:00 PM,27.764,301.4,,,,
287,03/12/22 04:40:00 PM,27.764,376.7,,,,
288,03/12/22 04:50:00 PM,27.764,409.0,,,,
289,03/12/22 05:00:00 PM,27.764,387.5,,,,
290,03/12/22 05:10:00 PM,27.665,322.9,,,,
291,03/12/22 05:20:00 PM,27.665,204.5,,,,
292,03/12/22 05:30:00 PM,27.665,193.8,,,,
293,03/12/22 05:40:00 PM,27.764,161.5,,,,
294,03/12/22 05:50:00 PM,27.665,107.6,,,,
295,03/12/22 06:00:00 PM,27.764,43.1,,,,
296,03/12/22 06:10:00 PM,27.665,21.5,,,,
297,03/12/22 06:20:00 PM,27.665,0.0,,,,
298,03/12/22 06:30:00 PM,27.665,0.0,,,,
299,03/12/22 06:40:00 PM,27.665,0.0,,,,
300,03/12/22 06:50:00 PM,27.665,0.0,,,,
301,03/12/22 07:00:00 PM,27.665,0.0,,,,
302,03/12/22 07:10:00 PM,27.665,0.0,,,,
303,03/12/22 07:20:00 PM,27.665,0.0,,,,
304,03/12/22 07:30:00 PM,27.665,0.0,,,,
305,03/12/22 07:40:00 PM,27.665,0.0,,,,
306,03/12/22 07:50:00 PM,27.665,0.0,,,,
307,03/12/22 08:00:00 PM,27.665,0.0,,,,
308,03/12/22 08:10:00 PM,27.665,0.0,,,,
309,03/12/22 08:20:00 PM,27.665,0.0,,,,
310,03/12/22 08:30:00 PM,27.665,0.0,,,,
311,03/12/22 08:40:00 PM,27.665,0.0,,,,
312,03/12/22 08:50:00 PM,27.665,0.0,,,,
313,03/12/22 09:00:00 PM,27.665,0.0,,,,
314,03/12/22 09:10:00 PM,27.665,0.0,,,,
315,03/12/22 09:20:00 PM,27.665,0.0,,,,
316,03/12/22 09:30:00 PM,27.665,0.0,,,,
317,03/12/22 09:40:00 PM,27.665,0.0,,,,
318,03/12/22 09:50:00 PM,27.665,0.0,,,,
319,03/12/22 10:00:00 PM,27.665,0.0,,,,
320,03/12/22 10:10:00 PM,27.567,0.0,,,,
321,03/12/22 10:20:00 PM,27.665,0.0,,,,
322,03/12/22 10:30:00 PM,27.567,0.0,,,,
323,03/12/22 10:40:00 PM,27.665,0.0,,,,
324,03/12/22 10:50:00 PM,27.665,0.0,,,,
325,03/12/22 11:00:00 PM,27.665,0.0,,,,
326,03/12/22 11:10:00 PM,27.665,0.0,,,,
327,03/12/22 11:20:00 PM,27.665,0.0,,,,
328,03/12/22 11:30:00 PM,27.567,0.0,,,,
329,03/12/22 11:40:00 PM,27.665,0.0,,,,
330,03/12/22 11:50:00 PM,27.567,0.0,,,,
331,03/13/22 12:00:00 AM,27.665,0.0,,,,
332,03/13/22 12:10:00 AM,27.567,0.0,,,,
333,03/13/22 12:20:00 AM,27.567,0.0,,,,
334,03/13/22 12:30:00 AM,27.567,0.0,,,,
335,03/13/22 12:40:00 AM,27.567,0.0,,,,
336,03/13/22 12:50:00 AM,27.567,0.0,,,,
337,03/13/22 01:00:00 AM,27.567,0.0,,,,
338,03/13/22 01:10:00 AM,27.567,0.0,,,,
339,03/13/22 01:20:00 AM,27.567,0.0,,,,
340,03/13/22 01:30:00 AM,27.567,0.0,,,,
341,03/13/22 01:40:00 AM,27.567,0.0,,,,
342,03/13/22 01:50:00 AM,27.468,0.0,,,,
343,03/13/22 02:00:00 AM,27.468,0.0,,,,
344,03/13/22 02:10:00 AM,27.468,0.0,,,,
345,03/13/22 02:20:00 AM,27.468,0.0,,,,
346,03/13/22 02:30:00 AM,27.468,0.0,,,,
347,03/13/22 02:40:00 AM,27.468,0.0,,,,
348,03/13/22 02:50:00 AM,27.468,0.0,,,,
349,03/13/22 03:00:00 AM,27.468,0.0,,,,
