Plot Title: 1. table nursery. 01/11/22,,,,,,,,
#,"Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensity, Lux (LGR S/N: 21258716, SEN S/N: 21258716)",Coupler Attached (LGR S/N: 21258716),Coupler Detached (LGR S/N: 21258716),Host Connected (LGR S/N: 21258716),Stopped (LGR S/N: 21258716),End Of File (LGR S/N: 21258716)
1563,1/22/22 14:20,24.545,4994.5,,,,,
1564,1/22/22 14:30,24.448,4477.8,,,,,
1565,1/22/22 14:40,24.351,4650,,,,,
1566,1/22/22 14:50,24.255,4305.6,,,,,
1567,1/22/22 15:00,24.255,3961.1,,,,,
1568,1/22/22 15:10,24.255,3961.1,,,,,
1569,1/22/22 15:20,24.158,3444.5,,,,,
1570,1/22/22 15:30,24.158,3272.2,,,,,
1571,1/22/22 15:40,24.062,3100,,,,,
1572,1/22/22 15:50,24.062,3272.2,,,,,
1573,1/22/22 16:00,24.158,2669.5,,,,,
1574,1/22/22 16:10,24.158,2325,,,,,
1575,1/22/22 16:20,24.062,2066.7,,,,,
1576,1/22/22 16:30,23.966,1808.3,,,,,
1577,1/22/22 16:40,23.773,1377.8,,,,,
1578,1/22/22 16:50,23.869,1248.6,,,,,
1579,1/22/22 17:00,23.869,1044.1,,,,,
1580,1/22/22 17:10,23.773,925.7,,,,,
1581,1/22/22 17:20,23.773,721.2,,,,,
1582,1/22/22 17:30,23.773,527.4,,,,,
1583,1/22/22 17:40,23.773,398.3,,,,,
1584,1/22/22 17:50,23.773,322.9,,,,,
1585,1/22/22 18:00,23.773,161.5,,,,,
1586,1/22/22 18:10,23.773,53.8,,,,,
1587,1/22/22 18:20,23.773,10.8,,,,,
1588,1/22/22 18:30,23.773,0,,,,,
1589,1/22/22 18:40,23.773,0,,,,,
1590,1/22/22 18:50,23.773,0,,,,,
1591,1/22/22 19:00,23.773,0,,,,,
1592,1/22/22 19:10,23.773,0,,,,,
1593,1/22/22 19:20,23.773,0,,,,,
1594,1/22/22 19:30,23.773,0,,,,,
1595,1/22/22 19:40,23.773,0,,,,,
1596,1/22/22 19:50,23.773,0,,,,,
1597,1/22/22 20:00,23.773,0,,,,,
1598,1/22/22 20:10,23.773,0,,,,,
1599,1/22/22 20:20,23.773,0,,,,,
1600,1/22/22 20:30,23.773,0,,,,,
1601,1/22/22 20:40,23.773,0,,,,,
1602,1/22/22 20:50,23.773,0,,,,,
1603,1/22/22 21:00,23.773,0,,,,,
1604,1/22/22 21:10,23.773,0,,,,,
1605,1/22/22 21:20,23.773,0,,,,,
1606,1/22/22 21:30,23.773,0,,,,,
1607,1/22/22 21:40,23.773,0,,,,,
1608,1/22/22 21:50,23.773,0,,,,,
1609,1/22/22 22:00,23.773,0,,,,,
1610,1/22/22 22:10,23.773,0,,,,,
1611,1/22/22 22:20,23.773,0,,,,,
1612,1/22/22 22:30,23.773,0,,,,,
1613,1/22/22 22:40,23.773,0,,,,,
1614,1/22/22 22:50,23.773,0,,,,,
1615,1/22/22 23:00,23.773,0,,,,,
1616,1/22/22 23:10,23.773,0,,,,,
1617,1/22/22 23:20,23.773,0,,,,,
1618,1/22/22 23:30,23.773,0,,,,,
1619,1/22/22 23:40,23.773,0,,,,,
1620,1/22/22 23:50,23.773,0,,,,,
1621,1/23/22 0:00,23.773,0,,,,,
1622,1/23/22 0:10,23.773,0,,,,,
1623,1/23/22 0:20,23.773,0,,,,,
1624,1/23/22 0:30,23.773,0,,,,,
1625,1/23/22 0:40,23.773,0,,,,,
1626,1/23/22 0:50,23.677,0,,,,,
1627,1/23/22 1:00,23.773,0,,,,,
1628,1/23/22 1:10,23.773,0,,,,,
1629,1/23/22 1:20,23.773,0,,,,,
1630,1/23/22 1:30,23.773,0,,,,,
1631,1/23/22 1:40,23.773,0,,,,,
1632,1/23/22 1:50,23.773,0,,,,,
1633,1/23/22 2:00,23.677,0,,,,,
1634,1/23/22 2:10,23.677,0,,,,,
1635,1/23/22 2:20,23.581,0,,,,,
1636,1/23/22 2:30,23.581,0,,,,,
1637,1/23/22 2:40,23.484,0,,,,,
1638,1/23/22 2:50,23.484,0,,,,,
1639,1/23/22 3:00,23.484,0,,,,,
1640,1/23/22 3:10,23.388,0,,,,,
1641,1/23/22 3:20,23.388,0,,,,,
1642,1/23/22 3:30,23.484,0,,,,,
1643,1/23/22 3:40,23.388,0,,,,,
1644,1/23/22 3:50,23.484,0,,,,,
1645,1/23/22 4:00,23.484,0,,,,,
1646,1/23/22 4:10,23.484,0,,,,,
1647,1/23/22 4:20,23.484,0,,,,,
1648,1/23/22 4:30,23.484,0,,,,,
1649,1/23/22 4:40,23.388,0,,,,,
1650,1/23/22 4:50,23.484,0,,,,,
1651,1/23/22 5:00,23.484,0,,,,,
1652,1/23/22 5:10,23.388,0,,,,,
1653,1/23/22 5:20,23.388,0,,,,,
1654,1/23/22 5:30,23.388,0,,,,,
1655,1/23/22 5:40,23.388,0,,,,,
1656,1/23/22 5:50,23.388,0,,,,,
1657,1/23/22 6:00,23.388,0,,,,,
1658,1/23/22 6:10,23.388,10.8,,,,,
1659,1/23/22 6:20,23.388,64.6,,,,,
1660,1/23/22 6:30,23.484,183,,,,,
1661,1/23/22 6:40,23.484,279.9,,,,,
1662,1/23/22 6:50,23.484,430.6,,,,,
1663,1/23/22 7:00,23.484,559.7,,,,,
1664,1/23/22 7:10,23.484,699.7,,,,,
1665,1/23/22 7:20,23.484,1033.3,,,,,
1666,1/23/22 7:30,23.484,1119.5,,,,,
1667,1/23/22 7:40,23.484,1270.1,,,,,
1668,1/23/22 7:50,23.484,1463.9,,,,,
1669,1/23/22 8:00,23.484,1302.4,,,,,
1670,1/23/22 8:10,23.484,1980.6,,,,,
1671,1/23/22 8:20,23.581,2755.6,,,,,
1672,1/23/22 8:30,23.581,2497.2,,,,,
1673,1/23/22 8:40,23.581,3444.5,,,,,
1674,1/23/22 8:50,23.773,9644.5,,,,,
1675,1/23/22 9:00,23.773,5338.9,,,,,
1676,1/23/22 9:10,23.773,5511.1,,,,,
1677,1/23/22 9:20,23.677,2927.8,,,,,
1678,1/23/22 9:30,23.677,3444.5,,,,,
1679,1/23/22 9:40,23.677,3272.2,,,,,
1680,1/23/22 9:50,23.677,4133.4,,,,,
1681,1/23/22 10:00,23.869,9300.1,,,,,
1682,1/23/22 10:10,23.773,4477.8,,,,,
1683,1/23/22 10:20,24.062,11022.3,,,,,
1684,1/23/22 10:30,24.158,13089,,,,,
1685,1/23/22 10:40,24.255,15844.5,,,,,
1686,1/23/22 10:50,24.255,17911.2,,,,,
1687,1/23/22 11:00,24.545,16533.4,,,,,
1688,1/23/22 11:10,24.545,14466.8,,,,,
1689,1/23/22 11:20,24.545,22044.6,,,,,
1690,1/23/22 11:30,24.641,11711.2,,,,,
1691,1/23/22 11:40,24.448,7233.4,,,,,
1692,1/23/22 11:50,24.448,10333.4,,,,,
1693,1/23/22 12:00,24.351,7233.4,,,,,
1694,1/23/22 12:10,24.448,5511.1,,,,,
1695,1/23/22 12:20,24.448,7577.8,,,,,
1696,1/23/22 12:30,24.641,9300.1,,,,,
1697,1/23/22 12:40,24.835,10333.4,,,,,
1698,1/23/22 12:50,24.835,6544.5,,,,,
1699,1/23/22 13:00,24.641,4994.5,,,,,
1700,1/23/22 13:10,24.835,5511.1,,,,,
1701,1/23/22 13:20,24.835,3616.7,,,,,
1702,1/23/22 13:30,24.931,3616.7,,,,,
1703,1/23/22 13:40,24.835,5166.7,,,,,
1704,1/23/22 13:50,24.835,4477.8,,,,,
1705,1/23/22 14:00,24.835,4133.4,,,,,
1706,1/23/22 14:10,24.931,4305.6,,,,,
1707,1/23/22 14:20,24.931,3444.5,,,,,
1708,1/23/22 14:30,24.931,3272.2,,,,,
1709,1/23/22 14:40,24.738,3444.5,,,,,
1710,1/23/22 14:50,24.641,3272.2,,,,,
1711,1/23/22 15:00,24.545,4994.5,,,,,
1712,1/23/22 15:10,24.448,4305.6,,,,,
1713,1/23/22 15:20,24.351,4822.3,,,,,
1714,1/23/22 15:30,24.255,4994.5,,,,,
1715,1/23/22 15:40,24.158,5166.7,,,,,
1716,1/23/22 15:50,24.158,5166.7,,,,,
1717,1/23/22 16:00,24.158,4477.8,,,,,
1718,1/23/22 16:10,23.966,3788.9,,,,,
1719,1/23/22 16:20,23.966,3444.5,,,,,
1720,1/23/22 16:30,23.966,3272.2,,,,,
1721,1/23/22 16:40,23.966,2927.8,,,,,
1722,1/23/22 16:50,23.869,1550,,,,,
1723,1/23/22 17:00,23.869,1205.6,,,,,
1724,1/23/22 17:10,23.773,1044.1,,,,,
1725,1/23/22 17:20,23.773,861.1,,,,,
1726,1/23/22 17:30,23.773,613.5,,,,,
1727,1/23/22 17:40,23.773,366,,,,,
1728,1/23/22 17:50,23.773,344.4,,,,,
1729,1/23/22 18:00,23.773,172.2,,,,,
1730,1/23/22 18:10,23.773,96.9,,,,,
1731,1/23/22 18:20,23.773,10.8,,,,,
1732,1/23/22 18:30,23.773,0,,,,,
1733,1/23/22 18:40,23.773,0,,,,,
1734,1/23/22 18:50,23.773,0,,,,,
1735,1/23/22 19:00,23.773,0,,,,,
1736,1/23/22 19:10,23.773,0,,,,,
1737,1/23/22 19:20,23.773,0,,,,,
1738,1/23/22 19:30,23.773,0,,,,,
1739,1/23/22 19:40,23.773,0,,,,,
1740,1/23/22 19:50,23.773,0,,,,,
1741,1/23/22 20:00,23.869,0,,,,,
1742,1/23/22 20:10,23.869,0,,,,,
1743,1/23/22 20:20,23.869,0,,,,,
1744,1/23/22 20:30,23.869,0,,,,,
1745,1/23/22 20:40,23.869,0,,,,,
1746,1/23/22 20:50,23.869,0,,,,,
1747,1/23/22 21:00,23.869,0,,,,,
1748,1/23/22 21:10,23.869,0,,,,,
1749,1/23/22 21:20,23.869,0,,,,,
1750,1/23/22 21:30,23.869,0,,,,,
1751,1/23/22 21:40,23.869,0,,,,,
1752,1/23/22 21:50,23.773,0,,,,,
1753,1/23/22 22:00,23.773,0,,,,,
1754,1/23/22 22:10,23.773,0,,,,,
1755,1/23/22 22:20,23.773,0,,,,,
1756,1/23/22 22:30,23.773,0,,,,,
1757,1/23/22 22:40,23.773,0,,,,,
1758,1/23/22 22:50,23.773,0,,,,,
1759,1/23/22 23:00,23.677,0,,,,,
1760,1/23/22 23:10,23.773,0,,,,,
1761,1/23/22 23:20,23.677,0,,,,,
1762,1/23/22 23:30,23.677,0,,,,,
1763,1/23/22 23:40,23.773,0,,,,,
1764,1/23/22 23:50,23.677,0,,,,,
1765,1/24/22 0:00,23.677,0,,,,,
1766,1/24/22 0:10,23.677,0,,,,,
1767,1/24/22 0:20,23.677,0,,,,,
1768,1/24/22 0:30,23.677,0,,,,,
1769,1/24/22 0:40,23.677,0,,,,,
1770,1/24/22 0:50,23.677,0,,,,,
1771,1/24/22 1:00,23.677,0,,,,,
1772,1/24/22 1:10,23.677,0,,,,,
1773,1/24/22 1:20,23.677,0,,,,,
1774,1/24/22 1:30,23.677,0,,,,,
1775,1/24/22 1:40,23.677,0,,,,,
1776,1/24/22 1:50,23.677,0,,,,,
1777,1/24/22 2:00,23.677,0,,,,,
1778,1/24/22 2:10,23.677,0,,,,,
1779,1/24/22 2:20,23.677,0,,,,,
1780,1/24/22 2:30,23.677,0,,,,,
1781,1/24/22 2:40,23.677,0,,,,,
1782,1/24/22 2:50,23.581,0,,,,,
1783,1/24/22 3:00,23.581,0,,,,,
1784,1/24/22 3:10,23.581,0,,,,,
1785,1/24/22 3:20,23.581,0,,,,,
1786,1/24/22 3:30,23.581,0,,,,,
1787,1/24/22 3:40,23.484,0,,,,,
1788,1/24/22 3:50,23.484,0,,,,,
1789,1/24/22 4:00,23.484,0,,,,,
1790,1/24/22 4:10,23.484,0,,,,,
1791,1/24/22 4:20,23.484,0,,,,,
1792,1/24/22 4:30,23.484,0,,,,,
1793,1/24/22 4:40,23.581,0,,,,,
1794,1/24/22 4:50,23.581,0,,,,,
1795,1/24/22 5:00,23.581,0,,,,,
1796,1/24/22 5:10,23.581,0,,,,,
1797,1/24/22 5:20,23.581,0,,,,,
1798,1/24/22 5:30,23.581,0,,,,,
1799,1/24/22 5:40,23.581,0,,,,,
1800,1/24/22 5:50,23.581,0,,,,,
1801,1/24/22 6:00,23.581,0,,,,,
1802,1/24/22 6:10,23.581,10.8,,,,,
1803,1/24/22 6:20,23.581,96.9,,,,,
1804,1/24/22 6:30,23.581,247.6,,,,,
1805,1/24/22 6:40,23.581,322.9,,,,,
1806,1/24/22 6:50,23.581,312.2,,,,,
1807,1/24/22 7:00,23.484,656.6,,,,,
1808,1/24/22 7:10,23.581,1097.9,,,,,
1809,1/24/22 7:20,23.581,1377.8,,,,,
1810,1/24/22 7:30,23.581,1377.8,,,,,
1811,1/24/22 7:40,23.581,2927.8,,,,,
1812,1/24/22 7:50,23.677,4305.6,,,,,
1813,1/24/22 8:00,23.677,3100,,,,,
1814,1/24/22 8:10,23.677,3788.9,,,,,
1815,1/24/22 8:20,23.677,4477.8,,,,,
1816,1/24/22 8:30,23.773,5511.1,,,,,
1817,1/24/22 8:40,23.773,4994.5,,,,,
1818,1/24/22 8:50,23.773,5511.1,,,,,
1819,1/24/22 9:00,23.869,8266.7,,,,,
1820,1/24/22 9:10,23.773,5511.1,,,,,
1821,1/24/22 9:20,23.773,6200,,,,,
1822,1/24/22 9:30,23.773,7233.4,,,,,
1823,1/24/22 9:40,23.869,12400.1,,,,,
1824,1/24/22 9:50,24.062,13777.9,,,,,
1825,1/24/22 10:00,24.062,16533.4,,,,,
1826,1/24/22 10:10,24.158,20666.8,,,,,
1827,1/24/22 10:20,24.062,11022.3,,,,,
1828,1/24/22 10:30,24.158,14466.8,,,,,
1829,1/24/22 10:40,24.255,17911.2,,,,,
1830,1/24/22 10:50,24.835,60622.6,,,,,
1831,1/24/22 11:00,24.448,18600.1,,,,,
1832,1/24/22 11:10,24.545,30311.3,,,,,
1833,1/24/22 11:20,24.641,19977.9,,,,,
1834,1/24/22 11:30,24.835,27555.7,,,,,
1835,1/24/22 11:40,24.641,19289,,,,,
1836,1/24/22 11:50,24.738,42711.4,,,,,
1837,1/24/22 12:00,24.738,18600.1,,,,,
1838,1/24/22 12:10,24.641,16533.4,,,,,
1839,1/24/22 12:20,24.641,15844.5,,,,,
1840,1/24/22 12:30,24.738,13089,,,,,
1841,1/24/22 12:40,24.738,11711.2,,,,,
1842,1/24/22 12:50,24.738,12400.1,,,,,
1843,1/24/22 13:00,24.738,12400.1,,,,,
1844,1/24/22 13:10,24.835,12400.1,,,,,
1845,1/24/22 13:20,24.835,12400.1,,,,,
1846,1/24/22 13:30,24.835,11711.2,,,,,
1847,1/24/22 13:40,24.931,11022.3,,,,,
1848,1/24/22 13:50,24.931,11022.3,,,,,
1849,1/24/22 14:00,24.931,10333.4,,,,,
1850,1/24/22 14:10,24.931,10333.4,,,,,
1851,1/24/22 14:20,24.931,9644.5,,,,,
1852,1/24/22 14:30,24.931,9300.1,,,,,
1853,1/24/22 14:40,24.931,8266.7,,,,,
1854,1/24/22 14:50,24.931,8266.7,,,,,
1855,1/24/22 15:00,24.835,7577.8,,,,,
1856,1/24/22 15:10,24.738,6200,,,,,
1857,1/24/22 15:20,24.738,6544.5,,,,,
1858,1/24/22 15:30,24.738,5511.1,,,,,
1859,1/24/22 15:40,24.545,5511.1,,,,,
1860,1/24/22 15:50,24.255,4994.5,,,,,
1861,1/24/22 16:00,24.158,3272.2,,,,,
1862,1/24/22 16:10,23.966,527.4,,,,,
1863,1/24/22 16:20,23.869,1463.9,,,,,
1864,1/24/22 16:30,23.869,2497.2,,,,,
1865,1/24/22 16:40,23.773,1636.1,,,,,
1866,1/24/22 16:50,23.773,1313.2,,,,,
1867,1/24/22 17:00,23.773,1463.9,,,,,
1868,1/24/22 17:10,23.773,1377.8,,,,,
1869,1/24/22 17:20,23.869,1011.8,,,,,
1870,1/24/22 17:30,23.773,882.6,,,,,
1871,1/24/22 17:40,23.869,624.3,,,,,
1872,1/24/22 17:50,23.773,484.4,,,,,
1873,1/24/22 18:00,23.869,247.6,,,,,
1874,1/24/22 18:10,23.869,75.3,,,,,
1875,1/24/22 18:20,23.869,0,,,,,
1876,1/24/22 18:30,23.869,0,,,,,
1877,1/24/22 18:40,23.869,0,,,,,
1878,1/24/22 18:50,23.773,0,,,,,
1879,1/24/22 19:00,23.773,0,,,,,
1880,1/24/22 19:10,23.773,0,,,,,
1881,1/24/22 19:20,23.773,0,,,,,
1882,1/24/22 19:30,23.677,0,,,,,
1883,1/24/22 19:40,23.677,0,,,,,
1884,1/24/22 19:50,23.677,0,,,,,
1885,1/24/22 20:00,23.677,0,,,,,
1886,1/24/22 20:10,23.677,0,,,,,
1887,1/24/22 20:20,23.677,0,,,,,
1888,1/24/22 20:30,23.677,0,,,,,
1889,1/24/22 20:40,23.677,0,,,,,
1890,1/24/22 20:50,23.677,0,,,,,
1891,1/24/22 21:00,23.677,0,,,,,
1892,1/24/22 21:10,23.581,0,,,,,
1893,1/24/22 21:20,23.581,0,,,,,
1894,1/24/22 21:30,23.677,0,,,,,
1895,1/24/22 21:40,23.581,0,,,,,
1896,1/24/22 21:50,23.581,0,,,,,
1897,1/24/22 22:00,23.581,0,,,,,
1898,1/24/22 22:10,23.581,0,,,,,
1899,1/24/22 22:20,23.581,0,,,,,
1900,1/24/22 22:30,23.581,0,,,,,
1901,1/24/22 22:40,23.581,0,,,,,
1902,1/24/22 22:50,23.581,0,,,,,
1903,1/24/22 23:00,23.581,0,,,,,
1904,1/24/22 23:10,23.581,0,,,,,
1905,1/24/22 23:20,23.581,0,,,,,
1906,1/24/22 23:30,23.581,0,,,,,
1907,1/24/22 23:40,23.581,0,,,,,
1908,1/24/22 23:50,23.581,0,,,,,
1909,1/25/22 0:00,23.581,0,,,,,
1910,1/25/22 0:10,23.581,0,,,,,
1911,1/25/22 0:20,23.581,0,,,,,
1912,1/25/22 0:30,23.581,0,,,,,
1913,1/25/22 0:40,23.581,0,,,,,
1914,1/25/22 0:50,23.581,0,,,,,
1915,1/25/22 1:00,23.581,0,,,,,
1916,1/25/22 1:10,23.581,0,,,,,
1917,1/25/22 1:20,23.581,0,,,,,
1918,1/25/22 1:30,23.581,0,,,,,
1919,1/25/22 1:40,23.581,0,,,,,
1920,1/25/22 1:50,23.581,0,,,,,
1921,1/25/22 2:00,23.581,0,,,,,
1922,1/25/22 2:10,23.581,0,,,,,
1923,1/25/22 2:20,23.581,0,,,,,
1924,1/25/22 2:30,23.581,0,,,,,
1925,1/25/22 2:40,23.581,0,,,,,
1926,1/25/22 2:50,23.581,0,,,,,
1927,1/25/22 3:00,23.581,0,,,,,
1928,1/25/22 3:10,23.581,0,,,,,
1929,1/25/22 3:20,23.581,0,,,,,
1930,1/25/22 3:30,23.581,0,,,,,
1931,1/25/22 3:40,23.484,0,,,,,
1932,1/25/22 3:50,23.484,0,,,,,
1933,1/25/22 4:00,23.484,0,,,,,
1934,1/25/22 4:10,23.484,0,,,,,
1935,1/25/22 4:20,23.484,0,,,,,
1936,1/25/22 4:30,23.484,0,,,,,
1937,1/25/22 4:40,23.484,0,,,,,
1938,1/25/22 4:50,23.388,0,,,,,
1939,1/25/22 5:00,23.484,0,,,,,
1940,1/25/22 5:10,23.388,0,,,,,
1941,1/25/22 5:20,23.388,0,,,,,
1942,1/25/22 5:30,23.388,0,,,,,
1943,1/25/22 5:40,23.388,0,,,,,
1944,1/25/22 5:50,23.388,0,,,,,
1945,1/25/22 6:00,23.388,0,,,,,
1946,1/25/22 6:10,23.484,0,,,,,
1947,1/25/22 6:20,23.484,86.1,,,,,
1948,1/25/22 6:30,23.484,226,,,,,
1949,1/25/22 6:40,23.484,462.9,,,,,
1950,1/25/22 6:50,23.484,731.9,,,,,
1951,1/25/22 7:00,23.484,462.9,,,,,
1952,1/25/22 7:10,23.484,473.6,,,,,
1953,1/25/22 7:20,23.581,602.8,,,,,
1954,1/25/22 7:30,23.581,1065.6,,,,,
1955,1/25/22 7:40,23.581,699.7,,,,,
1956,1/25/22 7:50,23.581,1463.9,,,,,
1957,1/25/22 8:00,23.581,3788.9,,,,,
1958,1/25/22 8:10,23.581,1636.1,,,,,
1959,1/25/22 8:20,23.581,1259.4,,,,,
1960,1/25/22 8:30,23.581,1184,,,,,
1961,1/25/22 8:40,23.581,549,,,,,
1962,1/25/22 8:50,23.581,1980.6,,,,,
1963,1/25/22 9:00,23.581,721.2,,,,,
1964,1/25/22 9:10,23.581,1313.2,,,,,
1965,1/25/22 9:20,23.677,2411.1,,,,,
1966,1/25/22 9:30,23.581,1334.7,,,,,
1967,1/25/22 9:40,23.677,2152.8,,,,,
1968,1/25/22 9:50,23.677,2497.2,,,,,
1969,1/25/22 10:00,23.581,1334.7,,,,,
1970,1/25/22 10:10,23.677,1636.1,,,,,
1971,1/25/22 10:20,23.869,8266.7,,,,,
1972,1/25/22 10:30,24.062,16533.4,,,,,
1973,1/25/22 10:40,24.255,14466.8,,,,,
1974,1/25/22 10:50,24.158,4650,,,,,
1975,1/25/22 11:00,24.351,5166.7,,,,,
1976,1/25/22 11:10,24.255,4305.6,,,,,
1977,1/25/22 11:20,24.448,4650,,,,,
1978,1/25/22 11:30,24.545,4994.5,,,,,
1979,1/25/22 11:40,24.351,5511.1,,,,,
1980,1/25/22 11:50,24.255,5166.7,,,,,
1981,1/25/22 12:00,24.351,5166.7,,,,,
1982,1/25/22 12:10,24.545,4477.8,,,,,
1983,1/25/22 12:20,24.738,2755.6,,,,,
1984,1/25/22 12:30,24.835,2927.8,,,,,
1985,1/25/22 12:40,24.931,2927.8,,,,,
1986,1/25/22 12:50,25.416,2066.7,,,,,
1987,1/25/22 13:00,25.61,2325,,,,,
1988,1/25/22 13:10,25.708,2152.8,,,,,
1989,1/25/22 13:20,25.708,2325,,,,,
1990,1/25/22 13:30,25.708,2152.8,,,,,
1991,1/25/22 13:40,25.708,1980.6,,,,,
1992,1/25/22 13:50,25.805,2325,,,,,
1993,1/25/22 14:00,25.902,2152.8,,,,,
1994,1/25/22 14:10,26,2238.9,,,,,
1995,1/25/22 14:20,26,1636.1,,,,,
1996,1/25/22 14:30,26,1808.3,,,,,
1997,1/25/22 14:40,26,1722.2,,,,,
1998,1/25/22 14:50,26.097,1377.8,,,,,
1999,1/25/22 15:00,25.902,1463.9,,,,,
2000,1/25/22 15:10,26,1463.9,,,,,
2001,1/25/22 15:20,25.902,1377.8,,,,,
2002,1/25/22 15:30,25.902,1130.2,,,,,
2003,1/25/22 15:40,25.805,958,,,,,
2004,1/25/22 15:50,25.708,775,,,,,
2005,1/25/22 16:00,25.416,731.9,,,,,
2006,1/25/22 16:10,25.319,570.5,,,,,
2007,1/25/22 16:20,25.222,570.5,,,,,
2008,1/25/22 16:30,24.931,527.4,,,,,
2009,1/25/22 16:40,24.835,441.3,,,,,
2010,1/25/22 16:50,24.641,398.3,,,,,
2011,1/25/22 17:00,24.351,322.9,,,,,
2012,1/25/22 17:10,24.448,269.1,,,,,
2013,1/25/22 17:20,24.158,204.5,,,,,
2014,1/25/22 17:30,24.062,183,,,,,
2015,1/25/22 17:40,24.062,107.6,,,,,
2016,1/25/22 17:50,23.966,96.9,,,,,
2017,1/25/22 18:00,23.869,53.8,,,,,
2018,1/25/22 18:10,23.869,21.5,,,,,
2019,1/25/22 18:20,23.773,0,,,,,
2020,1/25/22 18:30,23.773,0,,,,,
2021,1/25/22 18:40,23.773,0,,,,,
2022,1/25/22 18:50,23.773,0,,,,,
2023,1/25/22 19:00,23.773,0,,,,,
2024,1/25/22 19:10,23.773,0,,,,,
2025,1/25/22 19:20,23.773,0,,,,,
2026,1/25/22 19:30,23.773,0,,,,,
2027,1/25/22 19:40,23.677,0,,,,,
2028,1/25/22 19:50,23.773,0,,,,,
2029,1/25/22 20:00,23.773,0,,,,,
2030,1/25/22 20:10,23.773,0,,,,,
2031,1/25/22 20:20,23.869,0,,,,,
2032,1/25/22 20:30,23.869,0,,,,,
2033,1/25/22 20:40,23.869,0,,,,,
2034,1/25/22 20:50,23.869,0,,,,,
2035,1/25/22 21:00,23.869,0,,,,,
2036,1/25/22 21:10,23.869,0,,,,,
2037,1/25/22 21:20,23.869,0,,,,,
2038,1/25/22 21:30,23.869,0,,,,,
2039,1/25/22 21:40,23.869,0,,,,,
2040,1/25/22 21:50,23.869,0,,,,,
2041,1/25/22 22:00,23.869,0,,,,,
2042,1/25/22 22:10,23.869,0,,,,,
2043,1/25/22 22:20,23.869,0,,,,,
2044,1/25/22 22:30,23.869,0,,,,,
2045,1/25/22 22:40,23.869,0,,,,,
2046,1/25/22 22:50,23.773,0,,,,,
2047,1/25/22 23:00,23.773,0,,,,,
2048,1/25/22 23:10,23.773,0,,,,,
2049,1/25/22 23:20,23.773,0,,,,,
2050,1/25/22 23:30,23.773,0,,,,,
2051,1/25/22 23:40,23.773,0,,,,,
2052,1/25/22 23:50,23.773,0,,,,,
2053,1/26/22 0:00,23.773,0,,,,,
2054,1/26/22 0:10,23.773,0,,,,,
2055,1/26/22 0:20,23.773,0,,,,,
2056,1/26/22 0:30,23.773,0,,,,,
2057,1/26/22 0:40,23.773,0,,,,,
2058,1/26/22 0:50,23.773,0,,,,,
2059,1/26/22 1:00,23.773,0,,,,,
2060,1/26/22 1:10,23.773,0,,,,,
2061,1/26/22 1:20,23.773,0,,,,,
2062,1/26/22 1:30,23.773,0,,,,,
2063,1/26/22 1:40,23.773,0,,,,,
2064,1/26/22 1:50,23.773,0,,,,,
2065,1/26/22 2:00,23.773,0,,,,,
2066,1/26/22 2:10,23.773,0,,,,,
2067,1/26/22 2:20,23.773,0,,,,,
2068,1/26/22 2:30,23.773,0,,,,,
2069,1/26/22 2:40,23.773,0,,,,,
2070,1/26/22 2:50,23.773,0,,,,,
2071,1/26/22 3:00,23.773,0,,,,,
2072,1/26/22 3:10,23.773,0,,,,,
2073,1/26/22 3:20,23.773,0,,,,,
2074,1/26/22 3:30,23.773,0,,,,,
2075,1/26/22 3:40,23.869,0,,,,,
2076,1/26/22 3:50,23.773,0,,,,,
2077,1/26/22 4:00,23.773,0,,,,,
2078,1/26/22 4:10,23.773,0,,,,,
2079,1/26/22 4:20,23.677,0,,,,,
2080,1/26/22 4:30,23.677,0,,,,,
2081,1/26/22 4:40,23.677,0,,,,,
2082,1/26/22 4:50,23.677,0,,,,,
2083,1/26/22 5:00,23.677,0,,,,,
2084,1/26/22 5:10,23.677,0,,,,,
2085,1/26/22 5:20,23.677,0,,,,,
2086,1/26/22 5:30,23.581,0,,,,,
2087,1/26/22 5:40,23.581,0,,,,,
2088,1/26/22 5:50,23.484,0,,,,,
2089,1/26/22 6:00,23.388,0,,,,,
2090,1/26/22 6:10,23.388,0,,,,,
2091,1/26/22 6:20,23.292,32.3,,,,,
2092,1/26/22 6:30,23.388,107.6,,,,,
2093,1/26/22 6:40,23.388,183,,,,,
2094,1/26/22 6:50,23.388,376.7,,,,,
2095,1/26/22 7:00,23.388,635.1,,,,,
2096,1/26/22 7:10,23.388,968.8,,,,,
2097,1/26/22 7:20,23.484,1119.5,,,,,
2098,1/26/22 7:30,23.484,1087.2,,,,,
2099,1/26/22 7:40,23.484,1550,,,,,
2100,1/26/22 7:50,23.484,2755.6,,,,,
2101,1/26/22 8:00,23.388,2583.4,,,,,
2102,1/26/22 8:10,23.484,2927.8,,,,,
2103,1/26/22 8:20,23.484,3961.1,,,,,
2104,1/26/22 8:30,23.581,6200,,,,,
2105,1/26/22 8:40,23.773,12400.1,,,,,
2106,1/26/22 8:50,23.677,10333.4,,,,,
2107,1/26/22 9:00,23.677,19289,,,,,
2108,1/26/22 9:10,23.773,19977.9,,,,,
2109,1/26/22 9:20,23.773,17222.3,,,,,
